# Epoch Name JD Elevation T225 RMS Steve_offset_x Steve_offset_y Cal_f Cal_f_err JCMT_Offset_x JCMT_offset_y XC_off_x XC_Off_x_err XC_off_y XC_Off_y_err BA BA_err MA MA_err AC_amp AC_amp_err AC_sig_x AC_sig_x_err AC_sig_y AC_sig_y_err AC_theta AC_theta_err 
11 OMC23_20171118_00046_450 2458075.994699098 64.0 0.056 0.09389 1.5570798589429842 -2.1577903619737557 1.0085680468357212 0.0123417068499179 -3.0 1.0 -3.101257862581008 0.05151150748020677 1.1784921120238323 0.07266979412278432 3595485.327089155 52758.5059710977 -44206.83612433681 1917.7116900818444 3684638.428118458 282720.49949131825 4.927272640443765 0.6958077332168089 5.876237970360518 1.104805796393919 2.88079047304322 0.5421810105453032
12 OMC23_20171224_00046_450 2458112.0017361008 45.0 0.07 0.2566 0.8238518967759736 -2.889047125123767 0.7050710707370095 0.012690389092826954 -1.0 2.0 -1.1560983625086578 0.051710553004363925 2.1646611753893126 0.07282204343385827 2988750.675638887 30934.294153632774 -36753.60603463848 1124.4264119989484 3017623.3402871345 105914.30791719594 4.921347350385117 0.3087944458188125 6.352357450172978 0.5893981493712724 2.7225515087114482 0.19874630638552668
13 OMC23_20180208_00018_450 2458157.839837998 54.0 0.091 0.1739 6.066432043094011 -4.633392380142887 1.292938257878104 0.01163203932049953 -5.0 -4.0 -4.97861147444587 0.06259326797558754 -3.4694797393829617 0.09124032960716687 2883143.2336769938 26825.516064321444 -34811.378515376506 975.076990033766 2896292.992324042 68927.78739360104 6.5211192942575815 0.43230041957125265 5.038861984463542 0.22247873576012958 4.318015466546957 0.13640009383042284
14 OMC23_20181203_00055_450 2458455.9553587995 65.0 0.085 0.1018 0.15409355242206285 -3.605813019157763 1.626370785909517 0.014625858165967365 -6.0 -3.0 -5.679748377505689 0.05314794799232443 -2.230719117512592 0.07437839294287708 3340718.497518901 30544.771986806427 -40249.25190076365 1110.2677188125363 3357043.28480907 95427.34968087992 5.066394827625016 0.27523110392921507 6.448941766060247 0.5247354139554784 6.025938947551956 0.15888919055647843
15 OMC23_20190102_00031_450 2458485.8895602003 64.0 0.099 0.1778 0.25421549541444244 -1.8922885792843978 1.4537411318356397 0.014002374572191594 -3.0 0.0 -2.877381226322086 0.051843273606319705 0.4806098710723177 0.07738376297104164 2824008.716201427 27710.614308027925 -33900.69466822023 1007.2493126789792 2834535.588609145 63868.426678350814 6.702273165790987 0.4595756600070541 4.990683996825048 0.20920477038021457 4.435717811253632 0.10595014825818298
16 OMC23_20190205_00037_450 2458519.8649537005 52.0 0.053 0.08339 1.825919302483021 -2.7447586890300792 1.108619573065899 0.011950733696622086 -6.0 -4.0 -5.9789607372349565 0.06506524410968997 -3.926269978732364 0.09785744500411574 3737816.475839632 67658.14027348833 -42617.49643171573 2459.2964463313583 3759323.3204877526 410750.6987506752 5.3641597887206345 1.231056035526227 6.3590600101165995 1.9529868035005007 6.0620048882065625 0.8744338976415986
17 OMC23_20190310_00014_450 2458552.6959374994 64.0 0.076 0.4289 2.3342556318268204 -4.088806713160675 0.3562296501857026 0.006175400488375106 -2.0 1.0 -2.0034206409712283 0.042172865147878866 1.4735163612119777 0.06573084057136591 3900717.7488955576 36424.87707249442 -39176.90556048095 1324.0028492396452 3878801.5644261003 150413.06613949538 7.300718078162502 1.0356432111400558 5.726075696681731 0.522509484543059 1.4922639780628297 0.2344008244009418
18 OMC23_20190407_00011_450 2458580.6968749985 53.0 0.071 0.2368 4.8187408069734525 -2.7827833730784546 0.7315826045681202 0.014898123690558183 8.0 -14.0 8.243760993284695 0.06837584600195962 -13.554838307788145 0.09489686229956573 2888643.698634747 38255.50867541829 -37999.16738964427 1390.5442348827874 2946697.217937887 190418.02229138112 5.842454645083511 0.9472030011680364 4.740840788091239 0.5410536840968935 1.456962920737793 0.34772250177479624
19 OMC23_20190812_00093_450 2458708.199930601 56.0 0.1 0.271 3.727769123002397 -3.581441171135578 1.2283346386917444 0.024109502784256984 9.0 -9.0 9.298164480684306 0.06178537831800704 -8.5110116744342 0.090765489443971 2897194.102935145 28139.441343505612 -34558.4365433742 1022.8366947223325 2916382.9443860794 70233.56489438258 5.005731720841948 0.2257036008847472 6.613411657492322 0.4748906424628621 6.015669227075958 0.11840252872121547
20 OMC23_20190909_00061_450 2458736.156215299 62.0 0.065 0.09737 2.7212765191947548 -3.080639727759577 1.170672146984355 0.013503339325739069 3.0 -19.0 2.98113576710125 0.05396496979008145 -18.83181244081925 0.08028366249276081 2779825.1433525546 27870.053739526105 -32977.473951332206 1013.0447590047156 2795596.626568395 62532.80455732626 6.712464953633947 0.46161267250628196 4.995235982887207 0.20879222348354548 4.460403934443928 0.10350157411957217
21 OMC23_20191219_00036_450 2458836.8135647997 44.0 0.038 0.05982 -1.1827029877041522 -4.527372502185577 1.1993872769516623 0.02433719904512863 5.0 -7.0 4.940047515386084 0.0635116672492707 -6.87056439129384 0.10091282117091796 3023628.7726539085 34710.87375958743 -33548.93840357988 1261.7007741855614 3024729.2705567707 66630.43140551903 5.073074155297548 0.2118756642218766 7.521296087103367 0.6145252603415459 2.853222582533758 0.0857520259852251
